COUNTRY_CODE,COUNTRY,GHE_CAUSE_CODE,GHE_CAUSE_TYPE,GHE_CAUSE_TITLE,YEAR,SEX_CODE,AGEGROUP_CODE,POPULATION,DEATHS,DEATHS_RATE,DEATHS_100K,DALY,DALY_RATE,DALY_100K
USA,United States of America,1220,Noncommunicable diseases,Peptic ulcer disease,2000,FMLE,YEARS30-34,10096342.0,6.3,6.3e-07,0.1,813.1,8.053e-05,8.1
USA,United States of America,1242,Noncommunicable diseases,Paralytic ileus and intestinal obstruction,2000,FMLE,YEARS30-34,10096342.0,7.4,7.3e-07,0.1,638.7,6.326e-05,6.3
USA,United States of America,1330,Noncommunicable diseases,Skin diseases,2000,FMLE,YEARS30-34,10096342.0,12.6,1.25e-06,0.1,23049.2,0.00228293,228.3
USA,United States of America,920,Noncommunicable diseases,Idiopathic intellectual disability,2000,FMLE,YEARS30-34,10096342.0,8.4,8.4e-07,0.1,5634.0,0.00055802,55.8
USA,United States of America,1180,Noncommunicable diseases,Chronic obstructive pulmonary disease,2000,FMLE,YEARS30-34,10096342.0,14.3,1.41e-06,0.1,9491.4,0.00094008,94.0
USA,United States of America,190,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis B,2000,FMLE,YEARS30-34,10096342.0,5.7,5.6e-07,0.1,352.6,3.493e-05,3.5
USA,United States of America,1246,Noncommunicable diseases,Gallbladder and biliary diseases,2000,FMLE,YEARS30-34,10096342.0,10.5,1.04e-06,0.1,9016.0,0.000893,89.3
USA,United States of America,200,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis C,2000,FMLE,YEARS30-34,10096342.0,13.7,1.36e-06,0.1,796.7,7.891e-05,7.9
USA,United States of America,186,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis A,2000,FMLE,YEARS30-34,10096342.0,6.6,6.6e-07,0.1,677.5,6.71e-05,6.7
USA,United States of America,720,Noncommunicable diseases,Corpus uteri cancer,2000,FMLE,YEARS30-34,10096342.0,8.7,8.6e-07,0.1,667.4,6.61e-05,6.6
USA,United States of America,1110,Noncommunicable diseases,Rheumatic heart disease,2000,FMLE,YEARS30-34,10096342.0,13.7,1.36e-06,0.1,1022.4,0.00010126,10.1
USA,United States of America,300,"Communicable, maternal, perinatal and nutritional conditions",Dengue,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,4.3,4.2e-07,0.0
USA,United States of America,270,"Communicable, maternal, perinatal and nutritional conditions",Lymphatic filariasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1030,Noncommunicable diseases,Glaucoma,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,400,"Communicable, maternal, perinatal and nutritional conditions",Upper respiratory infections,2000,FMLE,YEARS30-34,10096342.0,1.1,1e-07,0.0,10742.6,0.00106401,106.4
USA,United States of America,365,"Communicable, maternal, perinatal and nutritional conditions",Leprosy,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,742,Noncommunicable diseases,Testicular cancer,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,910,Noncommunicable diseases,Childhood behavioural disorders,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,1163.1,0.0001152,11.5
USA,United States of America,180,"Communicable, maternal, perinatal and nutritional conditions",Encephalitis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,37.8,3.75e-06,0.4
USA,United States of America,1630,Injuries,Collective violence and legal intervention,2000,FMLE,YEARS30-34,10096342.0,3.8,3.8e-07,0.0,237.7,2.355e-05,2.4
USA,United States of America,560,"Communicable, maternal, perinatal and nutritional conditions",Iodine deficiency,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,390.8,3.87e-05,3.9
USA,United States of America,130,"Communicable, maternal, perinatal and nutritional conditions",Whooping cough,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,2.1,2e-07,0.0
USA,United States of America,310,"Communicable, maternal, perinatal and nutritional conditions",Trachoma,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,250,"Communicable, maternal, perinatal and nutritional conditions",Schistosomiasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,80,"Communicable, maternal, perinatal and nutritional conditions",Trichomoniasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,1992.7,0.00019737,19.7
USA,United States of America,880,Noncommunicable diseases,Anxiety disorders,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,130864.6,0.01296158,1296.2
USA,United States of America,550,"Communicable, maternal, perinatal and nutritional conditions",Protein-energy malnutrition,2000,FMLE,YEARS30-34,10096342.0,4.2,4.2e-07,0.0,1876.3,0.00018584,18.6
USA,United States of America,230,"Communicable, maternal, perinatal and nutritional conditions",African trypanosomiasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,30,"Communicable, maternal, perinatal and nutritional conditions",Tuberculosis,2000,FMLE,YEARS30-34,10096342.0,2.1,2.1e-07,0.0,338.0,3.348e-05,3.3
USA,United States of America,140,"Communicable, maternal, perinatal and nutritional conditions",Diphtheria,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,410,"Communicable, maternal, perinatal and nutritional conditions",Otitis media,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,1077.4,0.00010671,10.7
USA,United States of America,60,"Communicable, maternal, perinatal and nutritional conditions",Chlamydia,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,811.7,8.039e-05,8.0
USA,United States of America,205,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis E,2000,FMLE,YEARS30-34,10096342.0,0.7,7e-08,0.0,54.7,5.42e-06,0.5
USA,United States of America,360,"Communicable, maternal, perinatal and nutritional conditions",Hookworm disease,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,752,Noncommunicable diseases,Gallbladder and biliary tract cancer,2000,FMLE,YEARS30-34,10096342.0,3.3,3.3e-07,0.0,197.0,1.952e-05,2.0
USA,United States of America,580,"Communicable, maternal, perinatal and nutritional conditions",Iron-deficiency anaemia,2000,FMLE,YEARS30-34,10096342.0,2.1,2.1e-07,0.0,5111.9,0.00050631,50.6
USA,United States of America,490,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,21518.4,0.00213131,213.1
USA,United States of America,1470,Noncommunicable diseases,Oral conditions,2000,FMLE,YEARS30-34,10096342.0,2.1,2.1e-07,0.0,20882.0,0.00206827,206.8
USA,United States of America,1380,Noncommunicable diseases,Back and neck pain,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,128945.3,0.01277149,1277.1
USA,United States of America,1290,Noncommunicable diseases,Urolithiasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,460.4,4.56e-05,4.6
USA,United States of America,1000,Noncommunicable diseases,Non-migraine headache,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,11181.9,0.00110752,110.8
USA,United States of America,340,"Communicable, maternal, perinatal and nutritional conditions",Ascariasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1280,Noncommunicable diseases,Benign prostatic hyperplasia,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,850,Noncommunicable diseases,Schizophrenia,2000,FMLE,YEARS30-34,10096342.0,1.1,1e-07,0.0,53181.5,0.0052674,526.7
USA,United States of America,840,Noncommunicable diseases,Bipolar disorder,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,18648.1,0.00184701,184.7
USA,United States of America,320,"Communicable, maternal, perinatal and nutritional conditions",Rabies,2000,FMLE,YEARS30-34,10096342.0,1.3,1.3e-07,0.0,75.2,7.45e-06,0.7
USA,United States of America,362,"Communicable, maternal, perinatal and nutritional conditions",Food-bourne trematodes,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1070,Noncommunicable diseases,Other vision loss,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,1515.9,0.00015015,15.0
USA,United States of America,240,"Communicable, maternal, perinatal and nutritional conditions",Chagas disease,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,17.1,1.69e-06,0.2
USA,United States of America,570,"Communicable, maternal, perinatal and nutritional conditions",Vitamin A deficiency,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,315,"Communicable, maternal, perinatal and nutritional conditions",Yellow fever,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1360,Noncommunicable diseases,Osteoarthritis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,1927.7,0.00019093,19.1
USA,United States of America,350,"Communicable, maternal, perinatal and nutritional conditions",Trichuriasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1580,Injuries,Natural disasters,2000,FMLE,YEARS30-34,10096342.0,2.7,2.7e-07,0.0,176.2,1.745e-05,1.7
USA,United States of America,280,"Communicable, maternal, perinatal and nutritional conditions",Onchocerciasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1505,Noncommunicable diseases,Sudden infant death syndrome,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,740,Noncommunicable diseases,Prostate cancer,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,285,"Communicable, maternal, perinatal and nutritional conditions",Cysticercosis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,240.5,2.382e-05,2.4
USA,United States of America,900,Noncommunicable diseases,Autism and Asperger syndrome,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,3035.1,0.00030062,30.1
USA,United States of America,295,"Communicable, maternal, perinatal and nutritional conditions",Echinococcosis,2000,FMLE,YEARS30-34,10096342.0,1.9,1.9e-07,0.0,130.9,1.296e-05,1.3
USA,United States of America,1060,Noncommunicable diseases,Macular degeneration,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,110,"Communicable, maternal, perinatal and nutritional conditions",Diarrhoeal diseases,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,7050.1,0.00069828,69.8
USA,United States of America,220,"Communicable, maternal, perinatal and nutritional conditions",Malaria,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,755,Noncommunicable diseases,Mesothelioma,2000,FMLE,YEARS30-34,10096342.0,4.5,4.4e-07,0.0,258.3,2.558e-05,2.6
USA,United States of America,160,"Communicable, maternal, perinatal and nutritional conditions",Tetanus,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1350,Noncommunicable diseases,Rheumatoid arthritis,2000,FMLE,YEARS30-34,10096342.0,2.1,2.1e-07,0.0,3695.4,0.00036601,36.6
USA,United States of America,1320,Noncommunicable diseases,Gynecological diseases,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,121487.6,0.01203284,1203.3
USA,United States of America,1040,Noncommunicable diseases,Cataracts,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,188.0,1.862e-05,1.9
USA,United States of America,1050,Noncommunicable diseases,Uncorrected refractive errors,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,13453.7,0.00133253,133.3
USA,United States of America,890,Noncommunicable diseases,Eating disorders,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,30122.8,0.00298354,298.4
USA,United States of America,990,Noncommunicable diseases,Migraine,2000,FMLE,YEARS30-34,10096342.0,1.1,1e-07,0.0,83454.2,0.00826578,826.6
USA,United States of America,754,Noncommunicable diseases,Thyroid cancer,2000,FMLE,YEARS30-34,10096342.0,2.2,2.2e-07,0.0,300.2,2.973e-05,3.0
USA,United States of America,830,Noncommunicable diseases,Depressive disorders,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,152807.0,0.01513489,1513.5
USA,United States of America,260,"Communicable, maternal, perinatal and nutritional conditions",Leishmaniasis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,70,"Communicable, maternal, perinatal and nutritional conditions",Gonorrhoea,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,500.7,4.959e-05,5.0
USA,United States of America,1241,Noncommunicable diseases,Gastritis and duodenitis,2000,FMLE,YEARS30-34,10096342.0,1.1,1e-07,0.0,2919.7,0.00028918,28.9
USA,United States of America,811,Noncommunicable diseases,Thalassaemias,2000,FMLE,YEARS30-34,10096342.0,3.8,3.8e-07,0.0,2826.9,0.00027999,28.0
USA,United States of America,1240,Noncommunicable diseases,Appendicitis,2000,FMLE,YEARS30-34,10096342.0,1.1,1e-07,0.0,340.7,3.374e-05,3.4
USA,United States of America,1080,Noncommunicable diseases,Other hearing loss,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,14258.2,0.00141221,141.2
USA,United States of America,50,"Communicable, maternal, perinatal and nutritional conditions",Syphilis,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,40.7,4.03e-06,0.4
USA,United States of America,960,Noncommunicable diseases,Parkinson disease,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,38.7,3.83e-06,0.4
USA,United States of America,1310,Noncommunicable diseases,Infertility,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,5964.0,0.0005907,59.1
USA,United States of America,1370,Noncommunicable diseases,Gout,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,354.3,3.509e-05,3.5
USA,United States of America,753,Noncommunicable diseases,Larynx cancer,2000,FMLE,YEARS30-34,10096342.0,2.2,2.2e-07,0.0,150.0,1.486e-05,1.5
USA,United States of America,85,"Communicable, maternal, perinatal and nutritional conditions",Genital herpes,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,719.6,7.127e-05,7.1
USA,United States of America,150,"Communicable, maternal, perinatal and nutritional conditions",Measles,2000,FMLE,YEARS30-34,10096342.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1530,Injuries,Road injury,2000,FMLE,YEARS35-39,11126992.0,1121.3,0.00010077,10.1,76923.2,0.00691321,691.3
USA,United States of America,700,Noncommunicable diseases,Breast cancer,2000,FMLE,YEARS35-39,11126992.0,1086.5,9.764e-05,9.8,62901.1,0.00565302,565.3
USA,United States of America,100,"Communicable, maternal, perinatal and nutritional conditions",HIV/AIDS,2000,FMLE,YEARS35-39,11126992.0,755.8,6.792e-05,6.8,44763.6,0.00402298,402.3
USA,United States of America,870,Noncommunicable diseases,Drug use disorders,2000,FMLE,YEARS35-39,11126992.0,712.0,6.399e-05,6.4,98290.9,0.00883355,883.4
USA,United States of America,1610,Injuries,Self-harm,2000,FMLE,YEARS35-39,11126992.0,697.3,6.267e-05,6.3,38673.4,0.00347564,347.6
USA,United States of America,1130,Noncommunicable diseases,Ischaemic heart disease,2000,FMLE,YEARS35-39,11126992.0,684.7,6.153e-05,6.2,36741.1,0.00330198,330.2
USA,United States of America,1620,Injuries,Interpersonal violence,2000,FMLE,YEARS35-39,11126992.0,542.4,4.874e-05,4.9,33790.2,0.00303678,303.7
USA,United States of America,1140,Noncommunicable diseases,Stroke,2000,FMLE,YEARS35-39,11126992.0,472.2,4.244e-05,4.2,37400.5,0.00336125,336.1
USA,United States of America,1230,Noncommunicable diseases,Cirrhosis of the liver,2000,FMLE,YEARS35-39,11126992.0,375.3,3.373e-05,3.4,20085.7,0.00180513,180.5
USA,United States of America,710,Noncommunicable diseases,Cervix uteri cancer,2000,FMLE,YEARS35-39,11126992.0,355.9,3.198e-05,3.2,19852.0,0.00178413,178.4
USA,United States of America,680,Noncommunicable diseases,"Trachea, bronchus, lung cancers",2000,FMLE,YEARS35-39,11126992.0,306.9,2.758e-05,2.8,16369.1,0.00147111,147.1
USA,United States of America,1150,Noncommunicable diseases,"Cardiomyopathy, myocarditis, endocarditis",2000,FMLE,YEARS35-39,11126992.0,279.5,2.512e-05,2.5,15484.6,0.00139162,139.2
USA,United States of America,800,Noncommunicable diseases,Diabetes mellitus,2000,FMLE,YEARS35-39,11126992.0,260.2,2.339e-05,2.3,31137.7,0.00279839,279.8
USA,United States of America,650,Noncommunicable diseases,Colon and rectum cancers,2000,FMLE,YEARS35-39,11126992.0,234.1,2.104e-05,2.1,13043.4,0.00117223,117.2
USA,United States of America,770,Noncommunicable diseases,Leukaemia,2000,FMLE,YEARS35-39,11126992.0,205.0,1.842e-05,1.8,10979.6,0.00098676,98.7
USA,United States of America,390,"Communicable, maternal, perinatal and nutritional conditions",Lower respiratory infections,2000,FMLE,YEARS35-39,11126992.0,203.2,1.826e-05,1.8,11194.6,0.00100608,100.6
USA,United States of America,760,Noncommunicable diseases,"Lymphomas, multiple myeloma",2000,FMLE,YEARS35-39,11126992.0,173.6,1.56e-05,1.6,9739.9,0.00087534,87.5
USA,United States of America,751,Noncommunicable diseases,Brain and nervous system cancers,2000,FMLE,YEARS35-39,11126992.0,180.3,1.621e-05,1.6,9718.9,0.00087345,87.3
USA,United States of America,1270,Noncommunicable diseases,Kidney diseases,2000,FMLE,YEARS35-39,11126992.0,176.8,1.589e-05,1.6,21843.9,0.00196314,196.3
USA,United States of America,1120,Noncommunicable diseases,Hypertensive heart disease,2000,FMLE,YEARS35-39,11126992.0,158.6,1.426e-05,1.4,9167.9,0.00082393,82.4
USA,United States of America,730,Noncommunicable diseases,Ovary cancer,2000,FMLE,YEARS35-39,11126992.0,151.4,1.36e-05,1.4,8453.3,0.00075971,76.0
USA,United States of America,1400,Noncommunicable diseases,Congenital anomalies,2000,FMLE,YEARS35-39,11126992.0,140.1,1.26e-05,1.3,14042.6,0.00126203,126.2
USA,United States of America,690,Noncommunicable diseases,Melanoma and other skin cancers,2000,FMLE,YEARS35-39,11126992.0,135.5,1.218e-05,1.2,8191.2,0.00073616,73.6
USA,United States of America,860,Noncommunicable diseases,Alcohol use disorders,2000,FMLE,YEARS35-39,11126992.0,108.9,9.78e-06,1.0,41517.2,0.00373122,373.1
USA,United States of America,1190,Noncommunicable diseases,Asthma,2000,FMLE,YEARS35-39,11126992.0,105.7,9.5e-06,1.0,32956.0,0.00296181,296.2
USA,United States of America,420,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2000,FMLE,YEARS35-39,11126992.0,93.2,8.38e-06,0.8,7081.7,0.00063645,63.6
USA,United States of America,640,Noncommunicable diseases,Stomach cancer,2000,FMLE,YEARS35-39,11126992.0,75.0,6.74e-06,0.7,4021.7,0.00036143,36.1
USA,United States of America,1180,Noncommunicable diseases,Chronic obstructive pulmonary disease,2000,FMLE,YEARS35-39,11126992.0,71.2,6.4e-06,0.6,15763.6,0.0014167,141.7
USA,United States of America,980,Noncommunicable diseases,Multiple sclerosis,2000,FMLE,YEARS35-39,11126992.0,57.0,5.12e-06,0.5,10076.2,0.00090556,90.6
USA,United States of America,970,Noncommunicable diseases,Epilepsy,2000,FMLE,YEARS35-39,11126992.0,51.8,4.66e-06,0.5,9745.4,0.00087583,87.6
USA,United States of America,1560,Injuries,"Fire, heat and hot substances",2000,FMLE,YEARS35-39,11126992.0,58.6,5.26e-06,0.5,7649.1,0.00068744,68.7
USA,United States of America,670,Noncommunicable diseases,Pancreas cancer,2000,FMLE,YEARS35-39,11126992.0,55.3,4.97e-06,0.5,2943.5,0.00026454,26.5
USA,United States of America,1550,Injuries,Falls,2000,FMLE,YEARS35-39,11126992.0,41.5,3.73e-06,0.4,22764.9,0.00204592,204.6
USA,United States of America,1570,Injuries,Drowning,2000,FMLE,YEARS35-39,11126992.0,40.5,3.64e-06,0.4,2397.0,0.00021543,21.5
USA,United States of America,660,Noncommunicable diseases,Liver cancer,2000,FMLE,YEARS35-39,11126992.0,40.7,3.66e-06,0.4,2161.5,0.00019426,19.4
USA,United States of America,200,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis C,2000,FMLE,YEARS35-39,11126992.0,48.7,4.38e-06,0.4,2577.7,0.00023166,23.2
USA,United States of America,620,Noncommunicable diseases,Mouth and oropharynx cancers,2000,FMLE,YEARS35-39,11126992.0,31.4,2.82e-06,0.3,1800.9,0.00016185,16.2
